,id,url
78,5NsdznaNSUmH2O0vuo65Pw,https://www.yelp.com/biz/cornish-pasty-boston-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
79,VzIm2zByTVNPmKkzYwCgkQ,https://www.yelp.com/biz/flour-bakery-cafe-boston-9?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
80,e7g8vGmr0a-YW1lBtEBLrg,https://www.yelp.com/biz/orinoco-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
81,PoegPmAHEAU7r1X1lBBzAQ,https://www.yelp.com/biz/cafe-quattro-boston-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
82,lCMN0raxlHnBFDoLgkz4sw,https://www.yelp.com/biz/milkweed-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
83,gfeOJD-__kI-KZPK2UXl3w,https://www.yelp.com/biz/vivi-bubble-tea-cafe-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
84,FeQRtvoJy9mymH3tLhULeA,https://www.yelp.com/biz/ramsay-s-kitchen-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
85,4QSm0iwLR27feUtvY3nQ1Q,https://www.yelp.com/biz/sushi-kappo-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
86,gW0JPz641jd-zRuyI6k5jg,https://www.yelp.com/biz/tsurutontan-udon-noodle-brasserie-boston-boston-2?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
87,mP1EdIafQKMuOm9O4PzAfA,https://www.yelp.com/biz/barcelona-wine-bar-south-end-boston-6?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
88,6_NxWHy4flcwAlxMlK3ONQ,https://www.yelp.com/biz/sweetgreen-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
89,Hz_fXkcR85-6EQfkOKV5IQ,https://www.yelp.com/biz/shake-shack-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
90,J4Oln2xg4LR9_jbRuQNYjQ,https://www.yelp.com/biz/amelias-taqueria-boston-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
91,EYMC8NHn6U-4WpLo54dQtw,https://www.yelp.com/biz/anchovies-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
92,ovthxd_lV4rGyHKQBVePUA,https://www.yelp.com/biz/naco-taco-on-newbury-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
93,twXlQB0UMBrAVas53QN9BA,https://www.yelp.com/biz/mida-boston-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
94,25jq12iDKjHzyTFGHXtlFQ,https://www.yelp.com/biz/ali-baba-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
95,Ty0fHxfkHaAmoiqdqj3LKw,https://www.yelp.com/biz/culinary-breakdown-boston-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
96,b8_a5LuSt0Gcy-TZIvDl3g,https://www.yelp.com/biz/black-lamb-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
97,Svxkliw-2cfHifMK8EvkIQ,https://www.yelp.com/biz/city-bar-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
98,v_1d4aNN7bjiQ7aF3S0hgA,https://www.yelp.com/biz/cheeky-monkey-brewing-boston-3?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
99,bdWj8_TgF8cmiWMJC6qpCw,https://www.yelp.com/biz/lobstah-on-a-roll-boston?adjust_creative=f3B48e3kgR7AlqAqwZz-eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=f3B48e3kgR7AlqAqwZz-eQ
